battery_id,cycle,component,value
B0027,74,IMF1,0.5020502748017268
B0027,78,IMF1,-0.732568695007516
B0027,6,IMF2,0.462886124361997
B0027,8,IMF2,0.6824994901457485
B0027,10,IMF2,0.39169251936358546
B0027,12,IMF2,-0.1801360628105626
B0027,16,IMF2,-0.604827192874715
B0027,27,IMF2,-0.5287161372068687
B0027,31,IMF2,-0.08231150941470125
B0027,35,IMF2,0.33919960300032176
B0027,39,IMF2,0.4332141045333096
B0027,41,IMF2,0.1438493596307024
B0027,43,IMF2,-0.2418068829173923
B0027,47,IMF2,-0.4268852003498916
B0027,51,IMF2,-0.2925973866512426
B0027,53,IMF2,0.0005469122791781589
B0027,55,IMF2,0.3231307021758287
B0027,57,IMF2,0.5789828243602111
B0027,59,IMF2,0.6707608751523773
B0027,66,IMF2,0.5352908615388737
B0027,68,IMF2,0.23426237461798421
B0027,70,IMF2,-0.14847396099760488
B0027,72,IMF2,-0.5271779713593686
B0027,74,IMF2,-0.8203886001561823
B0027,78,IMF2,-0.954442379289872
B0027,6,RES,0.6679567825125462
B0027,8,RES,0.6755436001272139
B0027,10,RES,0.644975326790783
B0027,12,RES,0.5839708815717115
B0027,16,RES,0.5030947075813019
B0027,27,RES,0.41243420442179396
B0027,31,RES,0.31990083802979846
B0027,35,RES,0.23185799231533233
B0027,39,RES,0.15440129155902982
B0027,41,RES,0.09129586654066986
B0027,43,RES,0.0369848740366124
B0027,47,RES,-0.016419022677637552
B0027,51,RES,-0.07558809522190403
B0027,53,RES,-0.14233435479732712
B0027,55,RES,-0.2172547475003757
B0027,57,RES,-0.30094621942751915
B0027,59,RES,-0.3937582462620875
B0027,66,RES,-0.49452289786275644
B0027,68,RES,-0.5997146769866635
B0027,70,RES,-0.7052805622188454
B0027,72,RES,-0.8071675321443403
B0027,74,RES,-0.9013225653481862
B0027,78,RES,-0.9836926404154206
B0028,8,IMF1,0.6346779987677523
B0028,10,IMF1,0.45007637218994684
B0028,12,IMF1,0.40656451285480705
B0028,16,IMF1,-0.4241123148862211
B0028,20,IMF1,0.2877782742021371
B0028,23,IMF1,0.1329566506490942
B0028,25,IMF1,-0.05645490850685977
B0028,27,IMF1,0.034268191463864756
B0028,31,IMF1,-0.08251642061988246
B0028,35,IMF1,0.27275992722739634
B0028,37,IMF1,0.30447553735035493
B0028,39,IMF1,0.5109331308311678
B0028,41,IMF1,0.5453772135155188
B0028,43,IMF1,0.5838189098160851
B0028,47,IMF1,-0.6021667897998033
B0028,51,IMF1,0.5685513021707259
B0028,53,IMF1,0.378900686716031
B0028,55,IMF1,0.09726482616999649
B0028,57,IMF1,-0.24832533974217383
B0028,59,IMF1,-0.24967642937880477
B0028,66,IMF1,0.19176027032522758
B0028,68,IMF1,-0.15954269254678105
B0028,70,IMF1,-0.21356136104982942
B0028,72,IMF1,-0.07949964655182484
B0028,74,IMF1,0.3092625177714522
B0028,78,IMF1,-0.33877412884761615
B0028,8,IMF2,-0.15256208367942967
B0028,10,IMF2,-0.1935485476855432
B0028,12,IMF2,-0.19221710898324418
B0028,16,IMF2,-0.12815937060666308
B0028,20,IMF2,-0.0014617512355450978
B0028,23,IMF2,0.13685536747523808
B0028,25,IMF2,0.22876976682535496
B0028,27,IMF2,0.24111899585533283
B0028,31,IMF2,0.2011772090739932
B0028,35,IMF2,0.11831150183987386
B0028,37,IMF2,-0.006968990056542838
B0028,39,IMF2,-0.1508053204350719
B0028,41,IMF2,-0.2841028532511012
B0028,43,IMF2,-0.373874744055241
B0028,47,IMF2,-0.390876018657122
B0028,51,IMF2,-0.2922566421979889
B0028,53,IMF2,-0.09758072831257796
B0028,55,IMF2,0.13676243438126112
B0028,57,IMF2,0.3498228708705598
B0028,59,IMF2,0.4887061863208013
B0028,66,IMF2,0.5228121958077226
B0028,68,IMF2,0.4410224238493866
B0028,70,IMF2,0.24976144135345613
B0028,72,IMF2,-0.03363640262225821
B0028,74,IMF2,-0.3576760472350501
B0028,78,IMF2,-0.5774025716716791
B0028,8,RES,0.9339664235886858
B0028,10,RES,0.9427722046698057
B0028,12,RES,0.9346672274894502
B0028,16,RES,0.909926448788058
B0028,20,RES,0.8688248253060694
B0028,23,RES,0.8116373137839233
B0028,25,RES,0.73863887096206
B0028,27,RES,0.6503918994046014
B0028,31,RES,0.5485657741035691
B0028,35,RES,0.43494607240732464
B0028,37,RES,0.31127556079739505
B0028,39,RES,0.17929700575530627
B0028,41,RES,0.04075317376258499
B0028,43,RES,-0.10261316869924265
B0028,47,RES,-0.2490592551486502
B0028,51,RES,-0.3968307009820066
B0028,53,RES,-0.543958702050392
B0028,55,RES,-0.687791047855294
B0028,57,RES,-0.825507580841329
B0028,59,RES,-0.9542881434531122
B0028,66,RES,-1.0715794647942736
B0028,68,RES,-1.175852879296024
B0028,70,RES,-1.265674842814702
B0028,72,RES,-1.339568869898176
B0028,74,RES,-1.3960584750943166
B0028,78,RES,-1.433667172950989
B0029,2,IMF1,-0.5761054848713468
B0029,20,IMF1,0.4705372525531927
B0029,22,IMF1,-0.3176642136130799
B0029,26,IMF1,-0.09444941742297046
B0029,28,IMF1,-0.04286428842511182
B0029,30,IMF1,0.058792065492080395
B0029,32,IMF1,0.1667330460714779
B0029,34,IMF1,-0.25328840788244855
B0029,38,IMF1,0.329796685370746
B0029,40,IMF1,0.007229629232769566
B0029,42,IMF1,-0.15041093274271283
B0029,44,IMF1,-0.25716859305173373
B0029,46,IMF1,-0.20981096799597185
B0029,50,IMF1,0.08841092148273988
B0029,52,IMF1,-0.0510673948515979
B0029,54,IMF1,0.06885966248649714
B0029,56,IMF1,-0.10624372359456766
B0029,58,IMF1,-0.17249841903978327
B0029,62,IMF1,0.19474841572611537
B0029,64,IMF1,-0.09123751591825514
B0029,66,IMF1,-0.1585374423667435
B0029,68,IMF1,-0.09796721631093469
B0029,70,IMF1,-0.05125040008234328
B0029,74,IMF1,0.04044193446495313
B0029,76,IMF1,0.11074761253346864
B0029,78,IMF1,-0.12860174414140527
B0029,80,IMF1,-0.1736780373964839
B0029,82,IMF1,0.009731071850056314
B0029,86,IMF1,0.26076984061228364
B0029,88,IMF1,0.1674866626062466
B0029,90,IMF1,-0.13446074106333397
B0029,92,IMF1,-0.23041526540351115
B0029,94,IMF1,-0.35182113553526423
B0029,2,IMF2,-0.6286070661905372
B0029,20,IMF2,0.059398134042372056
B0029,22,IMF2,0.5743263654641719
B0029,26,IMF2,0.5027704475401499
B0029,28,IMF2,0.13272933514029184
B0029,30,IMF2,-0.22819866816458173
B0029,32,IMF2,-0.3577677622050505
B0029,34,IMF2,-0.18829822182418926
B0029,38,IMF2,0.08516454304842239
B0029,40,IMF2,0.2130601134167333
B0029,42,IMF2,0.20378247917459047
B0029,44,IMF2,0.1334068365326558
B0029,46,IMF2,0.06565718414564452
B0029,50,IMF2,0.017412530045114734
B0029,52,IMF2,-0.022566913562892654
B0029,54,IMF2,-0.09494578957385032
B0029,56,IMF2,-0.13394541162107035
B0029,58,IMF2,-0.08629842644901295
B0029,62,IMF2,0.04674263082999537
B0029,64,IMF2,0.14880180072475999
B0029,66,IMF2,0.17664244696655182
B0029,68,IMF2,0.12817565720198865
B0029,70,IMF2,0.05502667754760827
B0029,74,IMF2,-0.02853437138713246
B0029,76,IMF2,-0.10457949921142191
B0029,78,IMF2,-0.16160006650892123
B0029,80,IMF2,-0.19985073282104374
B0029,82,IMF2,-0.22057249016678196
B0029,86,IMF2,-0.233929625993663
B0029,88,IMF2,-0.25075372818759933
B0029,90,IMF2,-0.26719248348623015
B0029,92,IMF2,-0.2811461894809472
B0029,94,IMF2,-0.2899005609757288
B0029,2,RES,1.0311747922786563
B0029,20,RES,1.0699666770922134
B0029,22,RES,1.1068214381967707
B0029,26,RES,1.1353321475157716
B0029,28,RES,1.1511519963067274
B0029,30,RES,1.150449205660662
B0029,32,RES,1.1293919966686001
B0029,34,RES,1.0854332067033057
B0029,38,RES,1.0211641382644947
B0029,40,RES,0.9404607101336213
B0029,42,RES,0.8468911501701951
B0029,44,RES,0.742792922545936
B0029,46,RES,0.6301958005106184
B0029,50,RES,0.5111295573140167
B0029,52,RES,0.38762396620590495
B0029,54,RES,0.26170880043605754
B0029,56,RES,0.13541383325424883
B0029,58,RES,0.010748132007833222
B0029,62,RES,-0.11050897098578039
B0029,64,RES,-0.22738614049317438
B0029,66,RES,-0.3398575347032127
B0029,68,RES,-0.4479777349951541
B0029,70,RES,-0.5513244335078201
B0029,74,RES,-0.6493561000699242
B0029,76,RES,-0.7415312045101788
B0029,78,RES,-0.8273082166572966
B0029,80,RES,-0.9061456063399915
B0029,82,RES,-0.9775018433869757
B0029,86,RES,-1.040835397626962
B0029,88,RES,-1.0956047388886636
B0029,90,RES,-1.1412683370007934
B0029,92,RES,-1.1772846617920636
B0029,94,RES,-1.2031121830911884
B0030,2,IMF1,-0.6135645471068008
B0030,18,IMF1,0.5322065166312044
B0030,20,IMF1,0.04004307141654278
B0030,22,IMF1,-0.27388836203999734
B0030,26,IMF1,0.21459758912530075
B0030,28,IMF1,0.008553232814436528
B0030,30,IMF1,-0.19235922745912626
B0030,32,IMF1,-0.4294870393510209
B0030,34,IMF1,-0.5046672244729089
B0030,38,IMF1,0.5359592925495337
B0030,40,IMF1,0.2880750813215744
B0030,42,IMF1,-0.1275177059519926
B0030,44,IMF1,-0.2942173447377164
B0030,46,IMF1,-0.2670185156237485
B0030,50,IMF1,0.06726171655133746
B0030,52,IMF1,-0.03732384903104196
B0030,54,IMF1,0.09449633801496492
B0030,56,IMF1,-0.1541445642350599
B0030,58,IMF1,-0.2968870508509149
B0030,62,IMF1,0.3099587919825793
B0030,64,IMF1,0.0771579487938678
B0030,66,IMF1,-0.13931749974704
B0030,68,IMF1,-0.048092943979664425
B0030,70,IMF1,-0.0868047315782143
B0030,74,IMF1,0.11445749594579742
B0030,76,IMF1,-0.15388581974073137
B0030,78,IMF1,-0.17961899819530536
B0030,80,IMF1,-0.22322431491621417
B0030,82,IMF1,-0.022541083259658232
B0030,86,IMF1,0.25606473997263074
B0030,88,IMF1,0.14151479542737933
B0030,90,IMF1,0.050606880164312425
B0030,92,IMF1,-0.09733889330670134
B0030,94,IMF1,-0.2638335385632647
B0030,2,IMF2,-0.2281576821362661
B0030,18,IMF2,0.00021586939153408092
B0030,20,IMF2,0.1610954498304345
B0030,22,IMF2,0.18692057772432905
B0030,26,IMF2,0.07384043992362145
B0030,28,IMF2,-0.04425012797297952
B0030,30,IMF2,-0.11570491046965783
B0030,32,IMF2,-0.12781672533319932
B0030,34,IMF2,-0.06779244985658625
B0030,38,IMF2,0.0360863634175205
B0030,40,IMF2,0.10390062070430933
B0030,42,IMF2,0.12612452167015598
B0030,44,IMF2,0.11775837309341226
B0030,46,IMF2,0.0865568388707523
B0030,50,IMF2,0.027344382379174616
B0030,52,IMF2,-0.05953262969427258
B0030,54,IMF2,-0.15058155476588267
B0030,56,IMF2,-0.14737993178760134
B0030,58,IMF2,-0.0482449695919246
B0030,62,IMF2,0.08590545941151134
B0030,64,IMF2,0.1015909967608089
B0030,66,IMF2,0.022455689864561357
B0030,68,IMF2,-0.0671212742810418
B0030,70,IMF2,-0.049459533720875776
B0030,74,IMF2,0.01656169133873239
B0030,76,IMF2,0.04191421572177759
B0030,78,IMF2,0.028398728984010385
B0030,80,IMF2,-0.0028454543138734015
B0030,82,IMF2,-0.03157254946144814
B0030,86,IMF2,-0.04993804166973496
B0030,88,IMF2,-0.05547412553001458
B0030,90,IMF2,-0.05398765209456676
B0030,92,IMF2,-0.050239495107984845
B0030,94,IMF2,-0.046170509881019214
B0030,2,RES,1.081779501571914
B0030,18,RES,1.1275790155858998
B0030,20,RES,1.1716823835241013
B0030,22,RES,1.208976484865756
B0030,26,RES,1.2345148969950528
B0030,28,RES,1.2440179889159533
B0030,30,RES,1.2333728275373605
B0030,32,RES,1.1984664797681859
B0030,34,RES,1.1361862079828895
B0030,38,RES,1.0479594640544716
B0030,40,RES,0.9386710642373778
B0030,42,RES,0.814715302495168
B0030,44,RES,0.6816149755751774
B0030,46,RES,0.5436299890222137
B0030,50,RES,0.4047615464328662
B0030,52,RES,0.2690108514037251
B0030,54,RES,0.14037910753138066
B0030,56,RES,0.02170371838548141
B0030,58,RES,-0.08883422906799421
B0030,62,RES,-0.19439162093993825
B0030,64,RES,-0.2990194379842118
B0030,66,RES,-0.407053046621772
B0030,68,RES,-0.5200742794486873
B0030,70,RES,-0.6381142054919249
B0030,74,RES,-0.7577375683917698
B0030,76,RES,-0.874111408788819
B0030,78,RES,-0.983682186909903
B0030,80,RES,-1.0839134769319685
B0030,82,RES,-1.172439391791772
B0030,86,RES,-1.2468940444260703
B0030,88,RES,-1.304911325691536
B0030,90,RES,-1.3444008474277793
B0030,92,RES,-1.3644172071321028
B0030,94,RES,-1.3646483668207097
B0031,2,IMF1,-1.4297021545251232
B0031,14,IMF1,1.366649156045354
B0031,22,IMF1,1.2874677733168904
B0031,28,IMF1,1.2142966939993474
B0031,30,IMF1,0.6534178892722095
B0031,32,IMF1,0.4357064658361988
B0031,34,IMF1,-0.10948996909606454
B0031,38,IMF1,-0.6495796055277734
B0031,40,IMF1,0.5698180809142158
B0031,42,IMF1,0.207414930432568
B0031,44,IMF1,0.16290401222622872
B0031,46,IMF1,-0.34330143521125367
B0031,50,IMF1,0.2103273317696337
B0031,52,IMF1,-0.08763203383047036
B0031,54,IMF1,0.05771313406603356
B0031,56,IMF1,-0.20239880955612188
B0031,58,IMF1,-0.24069127219461456
B0031,62,IMF1,0.35795343633477233
B0031,64,IMF1,0.3019613982252343
B0031,66,IMF1,-0.22332633820649261
B0031,68,IMF1,-0.2655689281340992
B0031,70,IMF1,-0.32819323453149
B0031,74,IMF1,0.08353126838817103
B0031,76,IMF1,0.19542747984531791
B0031,78,IMF1,-0.13858838548767236
B0031,80,IMF1,0.10559812303218565
B0031,82,IMF1,-0.10884399958339583
B0031,86,IMF1,0.1387035730051092
B0031,88,IMF1,-0.03341187757791416
B0031,90,IMF1,-0.09551184481549325
B0031,92,IMF1,-0.17265751590151077
B0031,94,IMF1,-0.2778908674920995
B0031,2,IMF2,-0.4579829017589408
B0031,14,IMF2,-0.3802788040561299
B0031,22,IMF2,-0.2742790059117194
B0031,28,IMF2,-0.16117227253876207
B0031,30,IMF2,-0.049428270537774606
B0031,32,IMF2,0.0498965127024001
B0031,34,IMF2,0.12956503933879568
B0031,38,IMF2,0.17443643769658335
B0031,40,IMF2,0.1854031233430988
B0031,42,IMF2,0.1807259826474889
B0031,44,IMF2,0.1832848601461577
B0031,46,IMF2,0.203741485937918
B0031,50,IMF2,0.23066263164578937
B0031,52,IMF2,0.17198765410127875
B0031,54,IMF2,0.01561667958287512
B0031,56,IMF2,-0.11467203441256188
B0031,58,IMF2,-0.15817151603859286
B0031,62,IMF2,-0.10520717994879084
B0031,64,IMF2,-0.01770465150692443
B0031,66,IMF2,0.05812880102643933
B0031,68,IMF2,0.10653185007952759
B0031,70,IMF2,0.11306527056169975
B0031,74,IMF2,0.06323841674494127
B0031,76,IMF2,-0.02753600783672798
B0031,78,IMF2,-0.10505046990074142
B0031,80,IMF2,-0.09689092479336951
B0031,82,IMF2,-0.003472301443710494
B0031,86,IMF2,0.08342754481805435
B0031,88,IMF2,0.10224199966736852
B0031,90,IMF2,0.06369556061434431
B0031,92,IMF2,-0.010969642171071435
B0031,94,IMF2,-0.09869801761292753
B0031,2,RES,0.14064872323995495
B0031,14,RES,0.27184914855620457
B0031,22,RES,0.3875844314381273
B0031,28,RES,0.48584236292190575
B0031,30,RES,0.5661286516652623
B0031,32,RES,0.6276532816558559
B0031,34,RES,0.6701483032271128
B0031,38,RES,0.6924544443766265
B0031,40,RES,0.6953388196671906
B0031,42,RES,0.6816865859861234
B0031,44,RES,0.6549262392134522
B0031,46,RES,0.6170177656774661
B0031,50,RES,0.5671760776967704
B0031,52,RES,0.4946250559368758
B0031,54,RES,0.39845950200391517
B0031,56,RES,0.2939194332113566
B0031,58,RES,0.18853194215825383
B0031,62,RES,0.08460443240595822
B0031,64,RES,-0.0238674647387909
B0031,66,RES,-0.1409982193185309
B0031,68,RES,-0.2670975907582667
B0031,70,RES,-0.4020846288184238
B0031,74,RES,-0.5455323036461214
B0031,76,RES,-0.6922947843885721
B0031,78,RES,-0.8322375186188075
B0031,80,RES,-0.953121656542327
B0031,82,RES,-1.0520664808729385
B0031,86,RES,-1.1373619412055682
B0031,88,RES,-1.2135608053365465
B0031,90,RES,-1.2772365140593098
B0031,92,RES,-1.3247928977939225
B0031,94,RES,-1.3525807201641515
B0032,2,IMF1,-0.9818089478433982
B0032,18,IMF1,0.8203498921278899
B0032,20,IMF1,0.15410830818892995
B0032,22,IMF1,-0.23946287651398748
B0032,26,IMF1,0.04124981988865712
B0032,28,IMF1,-0.03786852647037561
B0032,30,IMF1,-0.07147307307585286
B0032,32,IMF1,-0.157495567516538
B0032,34,IMF1,-0.15745373291207274
B0032,38,IMF1,0.38916646107667974
B0032,40,IMF1,0.3420910223069302
B0032,42,IMF1,0.1414190473813773
B0032,44,IMF1,-0.05108472596458373
B0032,46,IMF1,-0.29296620724555883
B0032,50,IMF1,0.1733475686460388
B0032,52,IMF1,0.06648374714749508
B0032,54,IMF1,-0.02123403055604038
B0032,56,IMF1,0.07813508688185829
B0032,58,IMF1,-0.21012581976233474
B0032,62,IMF1,0.32427846896667156
B0032,64,IMF1,-0.15953099874364635
B0032,66,IMF1,-0.20140004849640017
B0032,68,IMF1,-0.34833496594918023
B0032,70,IMF1,-0.05445382093286372
B0032,74,IMF1,0.2682261744765717
B0032,76,IMF1,0.09260807015895414
B0032,78,IMF1,0.052381960014203435
B0032,80,IMF1,-0.2630682830752366
B0032,82,IMF1,-0.12614342659150965
B0032,86,IMF1,0.32257241040863566
B0032,88,IMF1,0.009465719713037507
B0032,90,IMF1,-0.03215369117916734
B0032,92,IMF1,-0.3298905353688083
B0032,94,IMF1,-0.41971359228741784
B0032,2,IMF2,-0.5402259749462056
B0032,18,IMF2,-0.0754594135859285
B0032,20,IMF2,0.30512951429401075
B0032,22,IMF2,0.4465643143256705
B0032,26,IMF2,0.3117765673997943
B0032,28,IMF2,0.09844541781842428
B0032,30,IMF2,-0.09250887439942254
B0032,32,IMF2,-0.2130859009475155
B0032,34,IMF2,-0.219433754799809
B0032,38,IMF2,-0.13858144827653088
B0032,40,IMF2,-0.04181777771821998
B0032,42,IMF2,0.029584376144190717
B0032,44,IMF2,0.07910143201130146
B0032,46,IMF2,0.10388999265494649
B0032,50,IMF2,0.09969495780126847
B0032,52,IMF2,0.04785197012215958
B0032,54,IMF2,-0.04293596937457068
B0032,56,IMF2,-0.12840649269275245
B0032,58,IMF2,-0.07946768432537459
B0032,62,IMF2,0.06394725467058422
B0032,64,IMF2,0.1460904709709398
B0032,66,IMF2,0.14920593991249304
B0032,68,IMF2,0.09460621790626991
B0032,70,IMF2,0.004500038823600607
B0032,74,IMF2,-0.07472132429383135
B0032,76,IMF2,-0.10585802750983378
B0032,78,IMF2,-0.09705102110519741
B0032,80,IMF2,-0.06649892893897957
B0032,82,IMF2,-0.03369846567664571
B0032,86,IMF2,-0.014418432661752197
B0032,88,IMF2,-0.01806824533341064
B0032,90,IMF2,-0.03873068815834816
B0032,92,IMF2,-0.07231156349674937
B0032,94,IMF2,-0.10667553492316152
B0032,2,RES,0.955312891646319
B0032,18,RES,1.0063518902170752
B0032,20,RES,1.0536248180672052
B0032,22,RES,1.0916561241278988
B0032,26,RES,1.1154632042608228
B0032,28,RES,1.1220352420495527
B0032,30,RES,1.1088543680081404
B0032,32,RES,1.0734027126506394
B0032,34,RES,1.013917805835415
B0032,38,RES,0.932231224990914
B0032,40,RES,0.8331405086112593
B0032,42,RES,0.7216548173124785
B0032,44,RES,0.6025285851754204
B0032,46,RES,0.48047018694914106
B0032,50,RES,0.35955390486727595
B0032,52,RES,0.24135046300882942
B0032,54,RES,0.12680524277926622
B0032,56,RES,0.016863625584051252
B0032,58,RES,-0.08799987104113173
B0032,62,RES,-0.18926796769734838
B0032,64,RES,-0.2892639281174947
B0032,66,RES,-0.3903635868527245
B0032,68,RES,-0.49335845115028354
B0032,70,RES,-0.5971956199991393
B0032,74,RES,-0.7004409419150823
B0032,76,RES,-0.8016602654139048
B0032,78,RES,-0.8993560525771682
B0032,80,RES,-0.9917088047921635
B0032,82,RES,-1.0764241623311108
B0032,86,RES,-1.150806039606097
B0032,88,RES,-1.2129794050833018
B0032,90,RES,-1.2617562929576438
B0032,92,RES,-1.296519082913457
B0032,94,RES,-1.3167709722838619
B0038,1,IMF1,-2.393135720786087
B0038,11,IMF1,0.6046532451360578
B0038,13,IMF1,0.4365314341770322
B0038,23,IMF1,0.6476039686430185
B0038,25,IMF1,0.5228106534561653
B0038,27,IMF1,0.15116526263430458
B0038,29,IMF1,0.03049071477579782
B0038,1,RES,-1.9187814235127725e-07
B0038,11,RES,0.0004977938115412969
B0038,13,RES,-0.000513445997733367
B0038,23,RES,0.00030931574324136787
B0038,25,RES,-0.0002668723314157619
B0038,27,RES,-0.00015493342185497218
B0038,29,RES,8.776038077105524e-06
B0040,1,IMF1,-0.059202656515424945
B0040,13,IMF1,0.3851429090966384
B0040,25,IMF1,0.31560087306361784
B0040,27,IMF1,0.4962530060416149
B0040,29,IMF1,0.5222668618174655
B0040,117,IMF1,-1.7409436610055888
B0040,1,RES,0.06015821001188688
B0040,13,RES,0.20705862974701847
B0040,25,RES,0.2786978702701012
B0040,27,RES,0.1322819788030904
B0040,29,RES,-0.15508839915262856
B0040,117,RES,-0.4422256221777891
B0041,1,IMF1,0.5580792610932171
B0041,4,IMF1,0.573178901404153
B0041,6,IMF1,0.6006620415255226
B0041,12,IMF1,-1.7318823233563403
B0041,1,RES,-0.0003961088834017737
B0041,4,RES,-0.00015763851413594276
B0041,6,RES,0.0004706433237445409
B0041,12,RES,4.5223407239474155e-05
B0042,9,IMF1,-1.0064752933230947
B0042,11,IMF1,0.9947028202640964
B0042,9,RES,0.006486229967633846
B0042,11,RES,0.005286243091607168
B0043,7,IMF1,0.9650379675286492
B0043,9,IMF1,0.410302507121975
B0043,11,IMF1,-1.3781942422958349
B0043,7,RES,0.0006532147437244471
B0043,9,RES,0.001600236723851949
B0043,11,RES,0.0006003161776342937
B0044,7,IMF1,1.192759093973499
B0044,9,IMF1,0.06302773159962552
B0044,11,IMF1,-1.254492040591533
B0044,7,RES,-0.0005862353258260767
B0044,9,RES,-0.0002979745707668657
B0044,11,RES,-0.00041057508496808844
B0045,7,IMF1,1.0613831362850101
B0045,9,IMF1,0.5692066830032052
B0045,11,IMF1,0.371009978572459
B0045,13,IMF1,0.17967605975783668
B0045,17,IMF1,-0.46109503240583594
B0045,21,IMF1,0.2849028124521378
B0045,23,IMF1,-0.16819638192093248
B0045,25,IMF1,0.1221496565496935
B0045,27,IMF1,-0.10473472693529409
B0045,29,IMF1,0.11585228192773141
B0045,33,IMF1,-0.19116008689771866
B0045,37,IMF1,0.31586549812268405
B0045,39,IMF1,-0.08048879232302233
B0045,41,IMF1,-0.5215402803645148
B0045,43,IMF1,-0.7215720099185919
B0045,45,IMF1,-0.7214154132125649
B0045,49,IMF1,-0.8545035972975845
B0045,7,RES,1.2894247336012052
B0045,9,RES,1.065594882843368
B0045,11,RES,0.8101295640649373
B0045,13,RES,0.5683578623709682
B0045,17,RES,0.3911465320917565
B0045,21,RES,0.299815950654167
B0045,23,RES,0.20841070323434474
B0045,25,RES,-0.03929840521329944
B0045,27,RES,-0.36917627438637984
B0045,29,RES,-0.5352398721116515
B0045,33,RES,-0.4678781415084555
B0045,37,RES,-0.34133604072262774
B0045,39,RES,-0.2850119143800828
B0045,41,RES,-0.305695441648589
B0045,43,RES,-0.3818792606445164
B0045,45,RES,-0.4899961308516095
B0045,49,RES,-0.6127085327882308
B0046,5,IMF1,0.39087936383466804
B0046,7,IMF1,0.2065016192579273
B0046,9,IMF1,-0.026848508196999715
B0046,11,IMF1,-0.20248902667854335
B0046,13,IMF1,-0.21412053038735082
B0046,17,IMF1,-0.04824243529233751
B0046,21,IMF1,0.20150038527285732
B0046,23,IMF1,0.11020075176916484
B0046,25,IMF1,-0.09856180124252982
B0046,27,IMF1,-0.14927598470507358
B0046,29,IMF1,-0.39887143756240545
B0046,33,IMF1,0.18276250758752732
B0046,37,IMF1,0.5472024305278721
B0046,39,IMF1,0.27568697248348945
B0046,41,IMF1,0.059449652745808525
B0046,43,IMF1,-0.2601591148119224
B0046,45,IMF1,-0.5954708719028935
B0046,49,IMF1,-0.8104760804092527
B0046,5,RES,1.5602208613268744
B0046,7,RES,1.42775945036154
B0046,9,RES,1.2414464078786187
B0046,11,RES,1.0180013414111992
B0046,13,RES,0.7742487737868132
B0046,17,RES,0.5288401088691751
B0046,21,RES,0.2923983387639897
B0046,23,RES,0.08764354160155488
B0046,25,RES,-0.08700564359072167
B0046,27,RES,-0.23837952141272425
B0046,29,RES,-0.36969891916666675
B0046,33,RES,-0.48650655258911346
B0046,37,RES,-0.5941279016064994
B0046,39,RES,-0.6990252788132996
B0046,41,RES,-0.7961909899545819
B0046,43,RES,-0.8805441139822451
B0046,45,RES,-0.951080619068418
B0046,49,RES,-0.9976671761055284
B0047,5,IMF1,1.9289247980080875
B0047,7,IMF1,1.646002857739938
B0047,9,IMF1,1.221129867192461
B0047,11,IMF1,0.9362688990538067
B0047,13,IMF1,0.6199818282114914
B0047,17,IMF1,0.5663380494478052
B0047,21,IMF1,0.31048210899867795
B0047,23,IMF1,0.10681551613793272
B0047,25,IMF1,-0.22888419955792025
B0047,27,IMF1,-0.4273656435504559
B0047,29,IMF1,-0.8321721509126981
B0047,33,IMF1,-0.12408559483816546
B0047,37,IMF1,-0.12845113308693526
B0047,39,IMF1,-0.4584772521689218
B0047,41,IMF1,-0.7402284107898475
B0047,43,IMF1,-1.10008162908102
B0047,45,IMF1,-1.5269824139111376
B0047,49,IMF1,-1.7693089785479925
B0047,5,RES,-1.257974698606292e-05
B0047,7,RES,0.0003179981187631614
B0047,9,RES,-0.00014684960087677003
B0047,11,RES,-0.00011015908168737781
B0047,13,RES,-0.0009552457627404629
B0047,17,RES,0.0005634400604205044
B0047,21,RES,0.0007994441531204395
B0047,23,RES,-0.0009943185400671825
B0047,25,RES,0.0002929229630891829
B0047,27,RES,-0.00040682461049113217
B0047,29,RES,0.0003352293115739514
B0047,33,RES,0.00039204496673290914
B0047,37,RES,-0.00027437293237961253
B0047,39,RES,0.00035718264479282655
B0047,41,RES,1.887145166053849e-05
B0047,43,RES,-0.0003027430341532521
B0047,45,RES,2.3773921553660172e-05
B0047,49,RES,0.00019566737261852914
B0048,5,IMF1,0.29486222460732703
B0048,7,IMF1,0.23017724153974853
B0048,9,IMF1,-0.04375327105218243
B0048,11,IMF1,-0.1791849778338269
B0048,13,IMF1,-0.1710354142221841
B0048,17,IMF1,0.10078123070794662
B0048,21,IMF1,0.16620635984300286
B0048,23,IMF1,0.10812362145918633
B0048,25,IMF1,-0.06324588665050765
B0048,27,IMF1,-0.16487841890676147
B0048,29,IMF1,-0.3734817059902085
B0048,33,IMF1,0.41513457767769907
B0048,37,IMF1,0.5218101758830478
B0048,39,IMF1,0.3027953788637669
B0048,41,IMF1,0.12266969544897262
B0048,43,IMF1,-0.16109395546414973
B0048,45,IMF1,-0.5499404072549273
B0048,49,IMF1,-0.7393946154836498
B0048,5,RES,1.5670977810022448
B0048,7,RES,1.4345586307970486
B0048,9,RES,1.2445963741230601
B0048,11,RES,1.0104709788072346
B0048,13,RES,0.7572785969040619
B0048,17,RES,0.5031746918546564
B0048,21,RES,0.2723853062104073
B0048,23,RES,0.06840516281603819
B0048,25,RES,-0.10869208790349529
B0048,27,RES,-0.2653147797614749
